latitude,longitude,price,minimum_nights,room_type,neighbourhood
40.68908,-73.9678,65,2,1,41
40.7116,-73.95606,100,2,1,214
40.69702,-73.93365,80,2,1,28
40.8084,-73.94439,65,2,1,94
40.71505,-73.95716,325,1,0,214
40.70723,-73.91107,40,5,1,166
40.80762,-73.94017,50,2,1,61
40.66811,-73.89394,100,2,0,63
40.78858,-73.97462,170,3,0,202
40.72498,-74.00262,170,2,0,178
40.73884,-73.99767,150,1,1,34
40.81296,-73.94625,265,2,0,94
40.60783,-73.98445,75,3,1,17
40.80466,-73.96529,55,4,1,130
40.68178,-73.90313,60,1,1,28
40.68084,-73.91116,139,2,0,13
40.72554,-73.9838,107,3,0,64
40.80219,-73.94383,150,1,1,61
40.65421,-73.95945,90,4,0,74
40.74789,-73.98953,800,1,0,34
40.71507,-73.95462,305,1,0,214
40.7084,-73.92642,120,5,1,214
40.69471,-73.94184,180,1,0,13
40.76341,-73.92535,27,7,1,4
40.68341,-73.9606,175,1,0,41
40.68435,-73.92027,59,1,1,13
40.68732,-73.99245,147,3,0,43
40.64745,-73.96207,72,1,0,74
40.777,-73.94861,115,3,0,201
40.72797,-73.98155,72,3,1,64
40.68769,-73.95333,65,2,1,13
40.70642,-73.91665,110,3,0,28
40.74217,-73.90218,136,2,0,220
40.71624,-73.99995,100,2,1,35
40.6997,-73.90243,75,3,1,166
40.74691,-73.89193,86,2,1,104
40.73086,-74.00498,130,5,1,209
40.71925,-73.99301,81,5,1,119
40.75511,-73.99247,175,2,1,95
40.74111,-73.97959,70,7,1,112
40.71205,-73.95838,70,3,1,214
40.72599,-74.00168,270,5,1,178
40.68975,-73.92598,200,2,0,13
40.67398,-73.92787,124,2,0,51
40.72504,-73.88976,55,2,1,123
40.70483,-73.93426,100,5,1,214
40.7655,-73.98018,500,3,1,127
40.74342,-73.99483,205,9,0,34
40.76047,-73.92288,105,1,0,4
40.71998,-73.94216,145,3,0,214
40.68995,-73.92844,45,3,1,13
40.67131,-73.94753,45,2,1,51
40.75172,-73.9379,69,1,1,117
40.77715,-73.98235,260,1,0,202
40.76374,-73.99422,130,1,1,95
40.71239,-73.90517,60,6,0,166
40.72392,-73.98915,135,7,0,64
40.73681,-73.92024,80,2,1,189
40.69933,-73.99249,200,3,0,25
40.84631,-73.91641,150,1,0,131
40.72587,-73.98244,125,2,0,64
40.76085,-73.99222,168,3,0,95
40.76928,-73.94855,140,2,0,201
40.68352,-73.9999,150,2,0,31
40.82069,-73.95549,60,1,1,94
40.68521,-73.95184,80,2,0,13
40.76016,-73.9691,139,2,0,127
40.77601,-73.95114,90,1,1,201
40.81318,-73.94508,85,3,1,94
40.76436,-73.98573,190,4,0,95
40.72118,-73.99682,115,2,1,145
40.69491,-73.98244,125,5,1,80
40.71869,-73.98282,75,1,1,119
40.724,-73.98905,175,3,1,64
40.75981,-73.99071,400,3,0,95
40.67764,-73.97835,200,3,0,151
40.75023,-73.87772,27,1,2,104
40.65862,-73.95808,75,2,1,159
40.85245,-73.93273,100,3,1,206
40.718,-73.95344,95,1,0,214
40.76518,-73.98211,500,3,1,127
40.7839,-73.97897,179,4,0,202
40.68016,-73.94878,280,3,0,13
40.70998,-73.94694,155,3,1,214
40.79281,-73.95192,85,1,1,61
40.67138,-73.97772,190,3,0,151
40.68203,-73.97834,75,4,1,151
40.765,-73.98904,109,2,0,95
40.66358,-73.98997,145,4,0,182
40.7149,-73.99976,179,5,0,35
40.72092,-73.94281,350,1,0,91
40.71869,-73.99141,140,1,0,119
40.72078,-74.00726,300,4,0,197
40.70757,-74.00788,255,2,0,73
40.76287,-73.88367,120,3,0,59
40.62403,-73.9618,100,1,1,128
40.72294,-73.99388,250,4,0,145
40.7317,-73.98272,99,2,1,86
40.73153,-74.00469,154,2,0,209
40.81954,-73.92715,105,1,1,47
40.74755,-73.93878,55,1,1,117
40.69137,-73.96,118,2,0,13
40.7191,-73.98812,160,1,0,119
40.761,-73.98217,249,5,0,191
40.79733,-73.93955,110,1,0,61
40.7666,-73.98475,450,1,0,95
40.6334,-74.0212,70,1,1,7
40.76172,-73.92098,100,3,1,4
40.50708,-74.24285,100,2,1,195
40.66872,-73.95362,40,2,1,51
40.62834,-73.90506,70,2,1,30
40.69416,-73.94528,68,3,1,13
40.75377,-73.97302,169,2,1,127
40.82385,-73.94687,80,2,1,94
40.71838,-73.99149,85,1,1,119
40.68998,-73.93716,125,3,0,13
40.83604,-73.94067,149,3,0,206
40.64944,-73.93376,97,3,0,60
40.70009,-73.94015,75,6,1,28
40.72698,-73.98948,181,1,0,64
40.78194,-73.94791,65,1,1,201
40.68934,-73.99438,70,1,1,43
40.72314,-73.97929,200,5,0,64
40.71633,-73.9897,100,2,0,35
40.7052,-73.91888,90,2,1,28
40.79326,-73.93988,102,1,0,61
40.68924,-73.96453,175,3,1,41
40.7246,-73.97877,149,2,0,64
40.76794,-73.98781,68,1,1,95
40.68652,-73.95005,35,5,1,13
40.73908,-74.00378,90,3,1,209
40.6789,-73.96242,189,4,0,51
40.6881,-73.97642,86,2,1,80
40.71407,-73.93856,66,5,1,214
40.69413,-73.9723,999,2,0,80
40.68643,-73.97873,120,1,0,80
40.76117,-73.96019,96,2,1,201
40.67807,-73.95913,65,4,0,51
40.72917,-73.98517,180,1,1,64
40.76255,-73.99026,200,7,0,95
40.77194,-73.94773,84,3,1,201
40.70012,-73.93775,74,3,1,28
40.71491,-73.99878,200,2,0,35
40.72796,-73.98178,221,2,0,64
40.61203,-74.00181,40,10,1,17
40.70528,-73.90896,350,1,0,166
40.76097,-74.00026,135,1,0,95
40.81906,-73.92806,85,2,1,47
40.64689,-73.96048,99,2,0,74
40.74533,-73.97685,395,5,0,137
40.7923,-73.94613,250,2,0,61
40.72615,-74.00123,900,1,0,178
40.81639,-73.94085,115,7,0,94
40.7316,-73.98543,297,1,0,64
40.64489,-73.96363,65,3,1,74
40.6579,-73.98101,99,2,0,216
40.78857,-73.94328,190,2,0,61
40.69765,-73.93334,35,5,1,28
40.76972,-73.9206,85,2,1,4
40.82931,-73.94801,50,4,1,94
40.67719,-73.93205,200,2,0,51
40.81702,-73.93882,130,3,0,94
40.73386,-73.98307,118,6,1,86
40.67702,-73.96261,250,5,0,51
40.82137,-73.94769,70,2,1,94
40.70852,-73.94849,49,3,1,214
40.79228,-73.94013,106,2,0,61
40.7661,-73.98843,120,2,0,95
40.721,-73.99147,200,2,0,119
40.65869,-73.95652,70,2,0,159
40.73458,-74.00808,225,1,0,209
40.80602,-73.95508,180,1,0,94
40.71561,-73.96307,129,1,1,214
40.72026,-73.961,60,10,1,214
40.72769,-73.98498,150,1,1,64
40.82012,-73.9515,101,2,0,94
40.70818,-73.91206,30,5,1,166
40.64841,-73.96969,150,3,0,74
40.71189,-73.9649,100,3,0,214
40.69425,-73.93325,35,2,1,13
40.67758,-73.92751,65,1,1,13
40.72998,-73.99999,110,3,1,92
40.66878,-73.93938,165,2,0,51
40.71927,-73.99943,300,2,0,178
40.7679,-73.91764,75,5,0,4
40.79555,-73.96578,399,3,0,202
40.70352,-73.92971,48,2,1,28
40.7045,-73.937,60,3,1,214
40.68839,-73.96018,100,1,0,41
40.72143,-73.97892,89,2,1,64
40.73014,-73.98152,180,3,0,64
40.75215,-73.93913,150,7,0,117
40.78877,-73.94647,170,2,1,61
40.75237,-73.98769,333,1,0,127
40.66122,-73.94867,75,1,1,159
40.73388,-73.98311,299,2,0,86
40.81904,-73.94325,98,2,1,94
40.8471,-73.93501,75,1,0,206
40.77786,-73.98066,243,1,0,202
40.76802,-73.9906,130,2,1,95
40.73055,-74.0007,180,2,0,92
40.64706,-73.9593,40,5,1,74
40.74965,-73.89344,54,5,1,104
40.7834,-73.94556,95,2,0,201
40.65854,-73.98384,300,2,0,216
40.8466,-73.93432,60,3,1,206
40.68864,-73.9213,75,2,0,13
40.74351,-73.92577,55,7,1,189
40.71238,-73.96451,395,5,0,214
40.77159,-73.98215,151,5,0,202
40.8027,-73.9398,75,7,2,61
40.76311,-73.98704,98,2,1,95
40.68152,-73.94153,150,1,0,13
40.80466,-73.95582,399,3,0,94
40.70994,-74.00706,408,2,0,73
40.64875,-73.96978,100,5,0,74
40.76064,-73.97066,375,4,0,127
40.68056,-73.97251,275,2,0,158
40.84848,-73.9343,75,2,1,206
40.72525,-73.99636,199,2,0,178
40.82284,-73.94199,90,1,1,94
40.7476,-73.99195,349,5,0,34
40.72295,-73.98487,95,3,1,64
40.75287,-73.96708,230,1,0,127
40.67895,-73.93641,190,3,0,13
40.71756,-73.99503,250,4,0,35
40.75839,-73.91191,90,1,1,4
40.77499,-73.94875,120,1,0,201
40.73278,-74.00053,125,7,0,209
40.71269,-73.98713,150,2,0,119
40.77183,-73.95534,233,6,0,201
40.63032,-73.9936,103,6,0,20
40.72088,-73.97825,295,4,0,64
40.74722,-74.00466,300,3,0,34
40.6726,-73.9514,100,3,0,51
40.72439,-74.00481,103,1,1,178
40.71349,-73.98473,90,10,1,119
40.73537,-74.00209,415,2,0,209
40.71367,-73.99313,175,2,0,35
40.70909,-73.9256,55,1,1,214
40.76434,-73.98199,300,4,0,127
40.75989,-73.99227,85,2,1,95
40.70859,-73.9221,65,2,1,28
40.69449,-73.91874,50,2,1,28
40.65945,-73.99383,100,2,0,190
40.71911,-73.98414,250,1,0,119
40.85042,-73.93649,120,5,0,206
40.65577,-73.95903,130,5,0,159
40.72856,-74.00097,170,3,0,92
40.71501,-73.98061,49,1,1,119
40.70938,-73.95435,150,1,0,214
40.70955,-73.96311,69,7,1,214
40.76868,-73.95166,100,1,0,201
40.70669,-73.94334,84,3,1,214
40.73609,-73.98595,145,2,0,86
40.70758,-73.94197,115,2,1,214
40.68731,-73.9751,85,1,1,80
40.69945,-73.90771,89,3,1,166
40.72634,-73.97625,139,2,1,64
40.73532,-73.99874,150,2,0,209
40.79702,-73.96256,144,3,0,202
40.70218,-73.93582,125,5,0,28
40.7203,-73.95739,500,1,0,214
40.68427,-73.93118,75,3,0,13
40.72934,-73.98603,135,1,0,64
40.73131,-73.98321,105,2,1,64
40.61487,-74.00666,70,1,1,17
40.73881,-73.99741,200,2,0,34
40.7042,-73.9259,89,4,0,28
40.68019,-73.93042,135,2,0,13
40.80948,-73.94739,245,3,0,94
40.75172,-73.97191,500,4,0,127
40.69931,-73.91603,39,4,1,28
40.68071,-73.98201,66,3,1,85
40.65766,-73.97614,275,3,0,216
40.72023,-73.94355,336,2,0,91
40.79707,-73.94739,69,2,1,61
40.71983,-73.98196,160,3,0,119
40.71818,-73.99015,120,1,1,119
40.72814,-73.98296,131,3,0,64
40.81506,-73.93567,100,2,0,61
40.68889,-73.97632,130,6,1,80
40.66782,-73.92969,60,1,1,51
40.82153,-73.95512,52,3,1,94
40.70642,-73.92739,95,8,0,214
40.76168,-73.99144,160,4,0,95
40.69562,-73.95107,47,5,1,13
40.76273,-73.95866,120,1,1,201
40.71889,-73.99686,400,2,0,115
40.73068,-73.98949,500,5,0,64
40.70951,-73.95443,80,3,1,214
40.69504,-73.92709,100,4,0,28
40.69634,-73.93445,50,2,1,13
40.79167,-73.97273,200,2,0,202
40.65175,-73.96208,25,10,2,74
40.6874,-73.95036,65,2,1,13
40.64328,-73.97506,85,7,0,108
40.63506,-73.9744,55,1,1,108
40.71292,-73.98496,149,5,0,119
40.75,-73.99637,395,3,0,34
40.77851,-73.94985,218,2,0,201
40.67611,-74.01635,125,3,0,162
40.70507,-74.009,143,2,1,73
40.66519,-73.98264,350,2,0,182
40.7698,-73.87183,150,1,0,59
40.74099,-73.98139,210,3,0,112
40.76837,-73.92712,45,2,1,4
40.71346,-73.95689,42,1,2,214
40.73575,-73.98,155,2,0,86
40.777,-73.97708,180,1,1,202
40.77469,-73.96327,225,2,0,201
40.76125,-73.99299,164,2,0,95
40.71301,-73.90716,149,3,0,123
40.7069,-74.01388,95,2,1,73
40.77066,-73.94993,140,5,0,201
40.72455,-73.98418,200,1,0,64
40.71862,-73.94579,100,5,1,214
40.68424,-73.96661,105,1,0,41
40.72301,-74.0049,150,7,0,178
40.73301,-73.95835,100,2,0,91
40.72039,-73.99683,999,7,0,115
40.67532,-73.90891,150,3,0,51
40.792,-73.94522,79,1,1,61
40.7258,-73.9515,45,7,1,91
40.78271,-73.9454,148,3,0,201
40.74933,-73.9724,300,1,0,137
40.73612,-74.0041,125,2,1,209
40.72302,-74.00487,82,5,1,178
40.8129,-73.95213,75,1,1,94
40.69067,-73.92207,350,2,0,28
40.72228,-73.9838,250,3,0,64
40.71655,-73.99224,200,1,0,35
40.72862,-74.00054,300,4,0,92
40.70963,-74.00759,90,2,1,73
40.68969,-73.95195,150,2,0,13
40.65799,-73.94924,98,4,0,159
40.7177,-73.94612,200,2,0,214
40.67652,-73.94859,80,7,0,51
40.79167,-73.97421,125,2,0,202
40.67796,-73.97616,305,2,0,151
40.72107,-73.9834,100,7,1,119
40.7592,-73.99133,148,4,0,95
40.7687,-73.98742,85,1,1,95
40.71118,-73.947,75,1,1,214
40.8528,-73.94114,49,2,1,206
40.68545,-73.96534,350,4,0,41
40.67915,-73.98157,200,1,0,151
40.69182,-73.95696,125,2,0,13
40.68725,-73.91623,163,3,0,28
40.79873,-73.96938,150,2,0,202
40.74263,-73.92476,85,2,0,189
40.77944,-73.95296,125,3,0,201
40.76288,-73.96084,130,3,0,201
40.70824,-73.94423,57,2,1,214
40.69712,-73.93325,155,2,0,28
40.68926,-73.94074,38,2,1,13
40.7087,-73.91452,50,2,1,166
40.73062,-73.99981,199,5,1,92
40.64231,-73.97974,50,5,1,108
40.74385,-73.97669,100,4,0,112
40.75034,-73.99059,250,3,0,34
40.67791,-73.95337,80,3,0,51
40.71089,-73.99671,109,1,0,198
40.66807,-73.9906,40,5,1,182
40.82984,-73.94226,69,2,1,94
40.71235,-73.93963,67,2,1,214
40.764,-73.94741,150,3,1,169
40.63745,-74.02534,85,2,1,7
40.71918,-73.95591,200,2,0,214
40.76192,-73.98817,115,2,0,95
40.74793,-74.00691,84,2,1,34
40.71837,-73.99768,190,5,0,115
40.74461,-74.00172,140,5,0,34
40.72381,-74.00183,403,4,0,178
40.77817,-73.97844,200,1,0,202
40.68528,-73.958,179,4,0,13
40.69519,-73.95465,150,2,0,13
40.71301,-73.94846,500,3,1,214
40.78576,-73.94211,50,1,1,61
40.69315,-73.95998,110,2,0,13
40.71456,-73.98986,250,1,0,119
40.76842,-73.99109,273,1,0,95
40.68729,-73.92949,125,4,0,13
40.77127,-73.95175,115,7,1,201
40.82582,-73.946,70,4,1,94
40.66128,-73.94797,163,3,0,159
40.77002,-73.91498,100,2,0,4
40.68066,-73.96644,200,4,0,158
40.72099,-73.94566,75,3,1,91
40.68211,-73.92695,90,5,1,13
40.72749,-73.98674,150,5,0,64
40.76778,-73.92201,120,1,0,4
40.72951,-73.98239,90,1,1,64
40.72443,-74.00141,80,5,1,178
40.8239,-73.95393,110,3,0,94
40.71125,-73.96116,300,2,0,214
40.67388,-73.96709,128,3,0,158
40.71967,-73.98506,150,3,0,119
40.72547,-73.99284,185,10,0,144
40.74591,-73.97843,200,4,0,137
40.67514,-73.97598,85,2,0,151
40.71659,-73.98949,199,3,0,35
40.74059,-73.97953,60,2,1,112
40.65173,-73.96035,55,3,1,74
40.69477,-73.92931,90,3,0,28
40.80204,-73.95794,100,2,1,94
40.51133,-74.23803,275,4,0,195
40.86658,-73.92558,87,7,1,103
40.82601,-73.9433,45,1,1,94
40.70005,-73.95101,260,1,0,214
40.68512,-73.93893,57,2,1,13
40.73973,-73.90731,60,1,1,123
40.67982,-73.98005,650,2,0,151
40.78943,-73.9478,46,6,1,61
40.69712,-73.99307,110,2,0,25
40.71354,-73.96183,75,2,1,214
40.76832,-73.9346,99,3,0,4
40.76278,-73.98498,197,3,1,191
40.69156,-73.93497,125,3,0,13
40.69352,-73.96556,150,7,0,41
40.66521,-73.95427,350,2,0,51
40.6967,-73.97477,80,1,1,80
40.86609,-73.92638,115,3,0,103
40.69445,-73.92235,550,2,0,28
40.7362,-74.00827,205,1,0,209
40.74527,-73.94629,69,1,1,117
40.74597,-73.91434,55,3,1,189
40.76142,-73.99177,272,2,0,95
40.6932,-73.97348,350,3,0,80
40.82008,-73.94057,50,1,1,94
40.77119,-73.98769,250,3,0,202
40.70844,-73.96176,200,2,0,214
40.73192,-73.95839,115,5,1,91
40.74842,-73.98542,320,1,2,127
40.69572,-73.9293,85,2,1,28
40.68966,-73.97311,125,2,1,80
40.85355,-73.93232,125,2,0,206
40.70445,-73.94359,55,6,1,214
40.76208,-73.94954,100,2,1,169
40.72859,-73.87276,150,2,0,68
40.74393,-74.00444,190,3,0,34
40.69414,-73.92877,29,2,1,28
40.66204,-73.96052,80,5,0,159
40.79487,-73.96555,100,3,0,202
40.77761,-73.90919,69,2,1,54
40.70463,-73.91272,200,2,0,166
40.83413,-73.92918,50,3,1,96
40.79793,-73.94334,109,1,0,61
40.71514,-73.9641,140,2,0,214
40.77401,-73.9457,55,1,1,201
40.65628,-73.96014,70,5,1,159
40.65823,-73.93459,55,1,1,60
40.73145,-73.98384,100,3,1,64
40.64707,-73.96278,85,5,0,74
40.75395,-73.99593,168,5,0,95
40.6932,-73.94897,250,5,0,13
40.71886,-73.98881,125,1,1,119
40.80325,-73.96433,50,10,1,130
40.68994,-73.93425,126,1,0,13
40.70022,-73.93032,103,2,1,28
40.73249,-74.00854,210,3,0,209
40.683,-73.93305,110,2,0,13
40.72556,-73.94368,59,3,1,91
40.70511,-73.91755,45,1,1,28
40.6417,-73.96554,150,4,0,74
40.72546,-73.98703,235,3,0,64
40.77247,-73.95792,200,2,0,201
40.80541,-73.96576,97,1,0,130
40.66641,-73.98283,249,3,0,182
40.75607,-73.93022,100,2,1,117
40.75888,-73.99102,239,2,0,95
40.68967,-73.9366,175,2,0,13
40.70216,-73.89944,75,10,0,166
40.7723,-73.99363,188,2,0,202
40.67434,-73.95762,45,4,1,51
40.66134,-73.99619,128,5,0,190
40.74739,-73.98344,130,1,1,127
40.69532,-73.94407,145,2,0,13
40.70865,-73.94631,150,4,0,214
40.80099,-73.95105,200,1,0,94
40.74626,-73.89727,30,5,1,220
40.74327,-73.97202,155,5,0,137
40.6961,-73.9307,64,3,1,28
40.79491,-73.94162,400,3,0,61
40.67237,-73.95191,120,1,1,51
40.80779,-73.93095,110,3,0,155
40.6894,-73.9518,40,2,1,13
40.7127,-73.98854,75,4,1,119
40.68919,-73.94073,80,3,0,13
40.76532,-73.9615,399,4,0,201
40.79321,-73.96823,380,3,1,202
40.57921,-73.96419,85,1,1,23
40.79772,-73.9626,120,3,0,202
40.72103,-73.98434,188,2,1,119
40.67904,-73.94191,125,2,0,13
40.7135,-73.99121,75,1,1,35
40.79009,-73.97927,135,4,1,202
40.76446,-73.98123,95,3,1,127
40.71766,-73.94937,60,2,1,214
40.70414,-73.92888,85,2,1,28
40.71313,-74.00681,90,2,1,37
40.72499,-73.94481,55,6,1,91
40.72842,-73.98679,140,4,1,64
40.70534,-73.87995,50,2,1,84
40.71813,-73.98633,214,3,0,119
40.69437,-73.89883,150,2,0,84
40.72729,-73.95138,125,2,0,91
40.76295,-73.98866,70,1,1,95
40.78819,-73.94234,90,2,1,61
40.79014,-73.94035,70,1,1,61
40.73547,-74.0051,200,4,0,209
40.69959,-73.92975,64,2,1,28
40.72657,-73.98135,89,2,1,64
40.8075,-73.96679,103,3,0,130
40.70569,-73.95301,55,2,1,214
40.81486,-73.93941,70,1,0,94
40.68682,-73.90831,70,1,1,28
40.71968,-73.98726,75,1,1,119
40.72725,-73.944,130,4,0,91
40.75123,-73.87993,67,1,1,104
40.80383,-73.96793,103,3,0,202
40.72152,-73.94945,100,4,0,91
40.67964,-73.94987,200,2,0,13
40.76329,-73.97543,100,6,1,127
40.80274,-73.96459,150,1,1,202
40.69058,-73.91303,60,7,1,28
40.72205,-73.99699,250,4,0,145
40.69175,-73.95554,70,7,0,13
40.59725,-73.97684,99,2,0,89
40.74276,-74.00016,225,2,0,34
40.69319,-73.92375,75,2,1,28
40.81511,-73.95998,140,2,0,130
40.78587,-73.97181,200,7,0,202
40.73036,-73.95453,60,1,1,91
40.71856,-73.98485,700,1,0,119
40.86027,-73.9264,40,2,1,206
40.75452,-73.96634,122,1,0,127
40.8081,-73.93807,225,2,0,61
40.77086,-73.95131,150,3,0,201
40.78642,-73.97652,125,5,1,202
40.80584,-73.94066,79,1,1,61
40.74462,-74.00139,103,5,1,34
40.69776,-73.90939,160,2,0,28
40.67286,-73.92566,162,1,0,51
40.74443,-73.99166,140,1,1,34
40.70548,-73.91776,100,1,1,28
40.73262,-73.95795,55,1,1,91
40.76269,-73.90816,99,1,1,4
40.77026,-73.92574,125,7,0,4
40.82316,-73.94478,195,7,0,94
40.65948,-73.90084,175,3,0,26
40.75844,-73.93154,100,2,1,117
40.71233,-73.94118,80,1,1,214
40.6902,-73.91515,50,1,1,28
40.8334,-73.94327,70,2,0,206
40.81027,-73.94639,75,5,0,94
40.7323,-73.95261,150,2,0,91
40.68616,-73.91866,45,3,1,13
40.71953,-73.98364,75,8,1,119
40.72379,-73.98224,210,1,0,64
40.73701,-73.98242,180,3,0,86
40.6408,-74.08097,75,3,1,186
40.75218,-73.97217,149,1,0,127
40.75229,-73.9955,250,2,0,34
40.6756,-73.95644,85,4,0,51
40.71736,-73.9827,600,4,0,119
40.72638,-73.98464,125,4,0,64
40.68357,-73.98285,108,1,0,19
40.60742,-74.14388,80,2,1,70
40.75637,-73.89729,65,1,1,59
40.69141,-73.95886,85,7,0,13
40.79241,-73.94058,135,4,0,61
40.72759,-73.98786,125,1,0,64
40.66938,-73.95722,50,2,1,51
40.67358,-73.94351,105,1,0,51
40.76435,-73.98197,345,7,0,127
40.73204,-74.00189,315,3,0,209
40.69414,-73.93231,99,2,1,13
40.65681,-73.87854,31,1,1,63
40.66378,-73.98621,225,5,0,182
40.74195,-73.97826,69,1,1,112
40.71219,-73.94826,115,3,0,214
40.73753,-73.87054,15,1,2,68
40.76829,-73.92625,125,1,0,4
40.68328,-73.90783,28,2,0,28
40.75927,-73.98592,80,7,1,191
40.72466,-73.99632,125,1,1,178
40.67522,-73.91938,85,1,1,51
40.69994,-73.93224,35,1,1,28
40.71373,-73.94794,150,10,0,214
40.68759,-73.90727,79,3,1,28
40.6455,-74.01262,95,1,0,190
40.71316,-73.94532,77,3,1,214
40.78182,-73.97915,120,1,1,202
40.70946,-73.94966,85,7,0,214
40.72321,-73.9433,150,3,0,91
40.70243,-73.92978,77,3,1,28
40.67681,-73.97911,170,2,0,151
40.8053,-73.94704,375,3,0,94
40.82384,-73.94776,99,4,1,94
40.82896,-73.94059,50,1,1,94
40.77473,-73.94859,69,2,1,201
40.82435,-73.94507,70,2,1,94
40.74674,-74.00316,333,1,0,34
40.655,-73.95975,190,2,0,159
40.72956,-73.98613,82,5,0,64
40.6918,-73.95884,85,8,0,13
40.74022,-74.00094,180,2,0,34
40.64117,-73.96038,99,1,0,74
40.64468,-73.99026,46,2,1,20
40.72176,-73.99345,140,7,0,119
40.60456,-74.00117,49,2,1,5
40.70635,-73.93588,150,3,0,214
40.6357,-74.15478,80,1,0,122
40.73984,-74.00187,248,2,0,34
40.66795,-73.89232,100,1,0,63
40.76565,-73.88278,45,1,1,59
40.68724,-73.95068,41,7,1,13
40.65329,-73.97987,250,2,0,216
40.84773,-73.93346,45,1,1,206
40.84492,-73.93891,105,2,0,206
40.73095,-74.00242,132,1,0,209
40.79595,-73.97251,110,1,1,202
40.71197,-73.95804,175,4,0,214
40.68015,-73.9355,160,2,0,13
40.72607,-74.00166,299,4,0,178
40.52211,-74.18028,185,2,0,157
40.74551,-73.94131,185,2,0,117
40.70603,-74.01084,75,1,0,73
40.71147,-73.96,325,2,0,214
40.74194,-73.91787,65,1,1,189
40.67864,-73.91546,100,1,0,13
40.63831,-73.94572,89,1,1,60
40.69573,-73.95345,60,2,1,13
40.81736,-73.93921,150,1,1,94
40.68847,-73.95443,50,1,1,13
40.6848,-73.96614,125,3,0,41
40.63304,-74.09244,90,1,1,194
40.68786,-73.93252,110,1,0,13
40.79912,-73.94187,150,2,1,61
40.64658,-73.96909,95,2,0,74
40.67419,-73.96423,149,3,1,158
40.70265,-73.91701,85,1,1,28
40.73034,-73.99992,120,2,1,92
40.7665,-73.98673,145,2,0,95
40.76732,-73.95179,150,1,0,201
40.77025,-73.95491,200,5,0,201
40.71987,-73.99436,225,5,0,145
40.64333,-74.00227,50,1,1,190
40.81835,-73.93925,86,2,1,94
40.66117,-73.94317,55,1,1,159
40.69473,-73.97225,175,1,0,80
40.80911,-73.93698,150,1,1,61
40.72439,-73.97767,100,7,1,64
40.64296,-73.95238,125,2,0,74
40.66646,-73.93605,105,5,0,51
40.68742,-73.91957,5000,2,0,13
40.7523,-73.97299,134,4,0,127
40.70391,-73.91153,75,1,1,166
40.79831,-73.93961,70,1,1,61
40.70468,-73.92443,45,5,1,28
40.72439,-73.97607,130,5,0,64
40.76437,-73.91937,250,3,0,4
40.68116,-73.90502,49,1,1,28
40.76482,-73.91996,100,3,1,4
40.7176,-73.95359,99,2,1,214
40.71204,-73.95245,650,2,0,214
40.71462,-73.95883,72,1,1,214
40.71233,-73.96181,145,3,0,214
40.73046,-73.99562,6000,1,0,92
40.73263,-73.98728,145,4,0,64
40.70182,-73.92922,90,1,1,28
40.74409,-73.92471,94,7,0,189
40.75087,-73.94202,197,2,0,117
40.70774,-73.94819,120,2,1,214
40.59855,-74.0067,119,2,0,5
40.78697,-73.94469,99,2,1,61
40.74505,-74.00298,225,2,0,34
40.71081,-73.94061,65,2,1,214
40.82167,-73.94726,175,5,0,94
40.7103,-73.96833,79,1,1,214
40.78493,-73.97683,50,4,1,202
40.7341,-74.00434,814,3,0,209
40.71969,-73.9562,215,1,0,214
40.71343,-73.98826,125,1,1,119
40.67527,-73.96604,67,1,0,158
40.7789,-73.90688,110,2,0,54
40.79392,-73.97288,119,2,0,202
40.71304,-73.96238,102,1,1,214
40.66854,-73.95857,100,2,0,51
40.7637,-73.9238,42,7,1,4
40.74839,-73.98087,199,3,0,137
40.72002,-73.99629,150,3,0,115
40.7572,-73.89569,100,3,0,59
40.69108,-73.91443,80,2,1,28
40.68528,-73.98634,98,1,1,19
40.67574,-73.98028,90,2,1,151
40.74534,-73.98108,250,3,0,127
40.69927,-73.91316,42,2,1,28
40.73014,-73.98019,185,2,0,64
40.72749,-73.98894,109,3,1,64
40.83288,-73.91834,50,1,1,48
40.68468,-73.96303,50,4,1,41
40.75824,-73.92822,100,4,0,4
40.66775,-73.97738,195,4,0,151
40.82219,-73.95381,89,2,1,94
40.6869,-73.95496,34,5,1,13
40.80353,-73.94707,250,2,0,94
40.72935,-73.98465,200,2,0,64
40.70381,-73.92766,30,3,1,28
40.67729,-73.87996,70,5,0,63
40.68528,-73.96947,71,1,1,80
40.68542,-73.98916,115,4,0,19
40.86186,-73.92701,50,7,1,103
40.71895,-73.99793,5250,1,0,115
40.64699,-74.0156,50,1,1,190
40.65028,-73.97771,165,3,0,216
40.66423,-73.94047,25,7,1,51
40.69298,-73.94188,130,3,0,13
40.67692,-73.92241,60,1,1,51
40.7327,-74.00341,80,1,1,209
40.76703,-73.95556,155,2,0,201
40.82488,-73.94472,75,4,1,94
40.67259,-73.98452,300,1,0,151
40.82961,-73.94525,45,7,1,94
40.65732,-73.95991,85,2,1,159
40.73467,-73.98501,225,3,0,86
40.80238,-73.96503,100,2,1,202
40.67351,-73.89267,155,5,0,63
40.75478,-73.88786,105,1,0,104
40.80726,-73.95178,82,5,1,94
40.72201,-73.98277,200,2,0,64
40.63652,-73.90015,80,5,1,30
40.6778,-73.9135,65,1,1,13
40.68023,-73.93586,80,2,1,13
40.70076,-73.92878,55,3,1,28
