host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,availability_365
204160428,95,40.75874,-73.99605,1,130,3,114
54368503,166,40.70351,-73.90212,1,120,3,0
103726845,202,40.80269,-73.96459,1,85,1,0
159026666,117,40.74774,-73.939,0,199,7,0
103726845,202,40.80236,-73.96604,1,90,1,0
228228269,214,40.7173,-73.96159,0,444,1,326
228225649,64,40.725,-73.98236,0,349,1,352
3636827,41,40.68246,-73.9643,0,195,2,44
3312111,182,40.66146,-73.98371,0,150,2,34
1992020,80,40.6874,-73.97973,0,199,5,0
192740917,214,40.7054,-73.94239,0,120,7,189
230528448,54,40.77651,-73.91281,1,40,1,0
135060128,214,40.70841,-73.95048,1,120,1,269
230531384,95,40.76291,-73.99179,0,350,2,198
18653145,94,40.83109,-73.94714,0,185,7,128
41955015,137,40.74719,-73.97478,0,150,1,0
53046634,95,40.76156,-73.99006,0,225,3,68
63419128,188,40.73284,-73.97635,1,120,3,0
4408261,13,40.68191,-73.95812,0,130,3,0
4691878,59,40.75647,-73.89964,1,100,2,363
2793924,201,40.76909,-73.95479,0,140,4,5
13126043,127,40.74312,-73.98447,1,89,3,26
88814777,95,40.76225,-73.99106,0,145,6,163
193490396,169,40.7579,-73.95256,0,185,2,295
11061595,214,40.70709,-73.9506,0,250,3,10
147256857,91,40.7258,-73.94426,1,120,4,0
230574578,34,40.74946,-73.99614,1,75,2,11
6097531,13,40.68462,-73.95429,0,180,3,158
5503926,214,40.71158,-73.96162,0,250,3,271
221623897,51,40.67683,-73.94702,1,30,5,220
20780113,30,40.63168,-73.90895,0,114,2,68
204006071,117,40.74751,-73.93744,1,45,3,0
30377766,104,40.75549,-73.87731,1,100,1,179
230646296,48,40.83311,-73.9116,1,34,2,0
86078173,214,40.7077,-73.93855,1,85,5,25
230653775,130,40.80672,-73.96547,0,150,4,0
27264437,13,40.69534,-73.93338,1,50,6,0
111911758,4,40.75796,-73.91347,1,70,5,69
15788530,214,40.71847,-73.94509,1,60,4,0
133594005,186,40.64762,-74.08682,0,135,3,232
12249166,117,40.74906,-73.9385,1,340,1,90
23746969,112,40.74175,-73.98135,0,300,2,193
21934258,94,40.82263,-73.9547,1,65,4,0
14276413,13,40.69066,-73.95922,0,300,2,0
230683611,95,40.76238,-73.99259,0,180,2,0
69226908,60,40.63659,-73.94734,1,40,1,90
230698955,51,40.67119,-73.93468,1,45,1,0
13501779,51,40.67188,-73.95049,0,85,3,0
22920335,13,40.68149,-73.91459,0,110,7,189
7985095,95,40.76547,-73.99032,0,285,2,44
93520536,13,40.68094,-73.9086,1,60,3,20
39548500,201,40.779,-73.95298,0,300,3,0
230712429,7,40.62611,-74.02213,0,90,1,0
214678935,190,40.6465,-74.01454,1,55,1,174
46389451,209,40.73245,-74.00328,0,190,3,115
230720666,73,40.70612,-74.01585,1,80,3,133
31307082,2,40.58957,-74.07666,0,100,2,296
66913051,214,40.71792,-73.94172,0,160,1,49
159336961,91,40.7242,-73.95126,1,100,1,325
25573498,130,40.80511,-73.96572,0,60,5,0
38320446,13,40.68295,-73.93942,0,150,4,18
73618889,28,40.70069,-73.9384,1,65,1,44
3285978,13,40.6999,-73.94406,1,50,1,0
230807441,95,40.75805,-73.99292,0,450,4,158
37147077,91,40.73787,-73.95281,0,115,3,0
227494795,119,40.71955,-73.9861,0,499,2,297
130476089,34,40.74293,-73.99922,1,80,1,0
79946214,57,40.68887,-73.9829,1,109,1,66
43960739,206,40.8455,-73.93987,1,52,1,0
230801598,52,40.68426,-73.87461,1,80,1,32
146607158,112,40.73879,-73.98135,0,220,2,0
4491717,95,40.76132,-73.99443,1,180,3,341
88036082,60,40.64115,-73.92837,1,70,1,0
11510329,112,40.74103,-73.97451,0,180,4,4
44628416,206,40.85573,-73.93987,0,140,2,122
3307004,94,40.82384,-73.94776,1,99,4,24
229306781,51,40.67428,-73.91986,1,70,1,73
33839663,91,40.72574,-73.93785,1,60,5,133
42322216,73,40.70947,-74.01329,0,250,5,0
230941034,119,40.71898,-73.98347,1,85,2,357
196915362,4,40.76804,-73.92161,0,190,5,55
221418152,94,40.80602,-73.95508,0,180,1,85
230961710,214,40.71408,-73.95501,0,60,1,234
44354001,13,40.69018,-73.93118,1,38,1,0
10672594,117,40.74827,-73.94557,0,210,3,0
40317143,123,40.72223,-73.90264,1,68,1,133
11449978,94,40.82166,-73.94635,0,350,4,23
105221828,13,40.68124,-73.90797,1,60,2,0
225659661,214,40.71528,-73.95033,1,120,2,89
230481249,61,40.80239,-73.9425,0,155,2,123
192189607,28,40.7037,-73.92659,1,60,4,22
7544635,64,40.72747,-73.98409,1,175,3,0
24755227,178,40.7271,-74.00286,0,109,6,9
79355506,81,40.62113,-74.03037,0,98,5,23
22323,64,40.72324,-73.9769,0,400,1,0
231003106,95,40.76428,-73.98988,0,125,2,230
231007291,201,40.77382,-73.9535,0,160,2,11
231015527,158,40.68056,-73.97251,0,275,2,0
17139611,95,40.75718,-73.99807,0,375,3,0
33771081,214,40.70959,-73.94652,1,80,3,0
150424721,34,40.74531,-73.99098,0,299,3,155
33238800,95,40.76568,-73.9876,1,100,1,82
87505316,202,40.76927,-73.98477,1,90,3,1
16333280,158,40.67452,-73.96618,1,55,2,0
54501105,209,40.7328,-74.00468,0,180,3,166
51913277,190,40.66182,-73.99805,1,45,2,37
226124574,201,40.77199,-73.94929,0,153,2,274
221934669,127,40.74981,-73.98585,1,350,1,0
30214050,214,40.7131,-73.95044,0,125,5,0
231091048,13,40.68984,-73.95864,0,600,3,66
89407287,127,40.76421,-73.97977,0,1000,1,0
184641438,189,40.74194,-73.91787,1,65,1,341
230257556,73,40.70559,-74.00669,0,420,2,76
66807700,61,40.79469,-73.94351,0,220,2,9
138349238,202,40.80146,-73.96076,1,1350,1,365
231123296,13,40.6952,-73.94412,0,175,2,0
53058139,51,40.6685,-73.95364,1,100,5,69
230503468,178,40.72628,-74.00236,0,380,2,0
145662625,117,40.76381,-73.93477,1,45,3,5
227995389,64,40.72375,-73.98188,0,443,1,165
231133484,94,40.81963,-73.93879,1,50,1,0
170223089,127,40.76011,-73.97051,0,116,2,99
222900797,201,40.76284,-73.96507,1,119,3,239
14210435,127,40.74733,-73.98447,1,180,3,179
11286990,178,40.72725,-74.00288,0,225,2,11
29854797,38,40.84145,-73.91027,0,150,3,109
231144414,95,40.76326,-73.98582,0,179,2,229
230517521,166,40.69913,-73.90831,0,200,2,0
17259675,28,40.70018,-73.91573,1,60,1,0
230009785,35,40.71581,-73.99056,0,280,2,1
231157284,216,40.65463,-73.97536,0,300,2,35
231161473,95,40.76194,-73.99122,1,83,2,0
6151483,209,40.73693,-74.0023,0,300,4,21
17875227,202,40.79977,-73.96198,1,55,5,3
34119511,13,40.69406,-73.93321,1,30,2,0
222654299,68,40.74096,-73.87937,1,35,3,310
6857284,158,40.6805,-73.97376,1,45,2,0
38013805,202,40.79737,-73.96217,0,180,3,4
70143818,214,40.7194,-73.96374,1,80,3,280
88774551,130,40.81325,-73.96122,0,80,3,0
6586697,4,40.76702,-73.90945,1,60,2,51
129324501,80,40.68908,-73.97309,0,115,2,16
71867363,201,40.77349,-73.95658,0,235,3,0
866089,115,40.71943,-73.99712,1,150,5,0
65775049,41,40.68873,-73.96133,1,100,5,6
231141701,127,40.7506,-73.98882,0,199,1,0
6983558,169,40.76358,-73.94761,1,150,2,7
77825548,214,40.70379,-73.94329,1,100,1,0
221591996,95,40.76732,-73.98482,1,89,5,0
69713712,102,40.81389,-73.88914,1,70,2,342
231212364,17,40.6065,-73.99917,0,113,3,118
76388052,94,40.82211,-73.93887,0,85,4,3
19902999,127,40.75914,-73.9798,0,150,1,0
1121064,119,40.71909,-73.99343,0,499,1,356
4333342,64,40.72712,-73.97803,1,75,1,0
193626078,16,40.85222,-73.89277,0,299,1,322
195418702,13,40.68353,-73.93566,0,450,3,357
231272145,13,40.68214,-73.92159,1,55,1,0
85165113,13,40.68358,-73.91775,0,50,3,26
37728210,13,40.68805,-73.92599,1,175,2,83
2139368,64,40.7289,-73.98091,0,175,5,0
231298987,119,40.7189,-73.98599,0,200,4,0
90230216,119,40.71966,-73.98184,0,102,2,0
231303544,4,40.76551,-73.92904,0,200,2,265
134741341,4,40.77522,-73.93014,1,55,7,0
12012671,13,40.69266,-73.96046,1,65,5,0
116742660,4,40.76837,-73.92007,0,140,4,101
87859431,151,40.68087,-73.97871,0,100,2,1
96049478,144,40.72604,-73.99342,0,550,7,14
231322933,95,40.75605,-73.99711,0,134,1,20
231267860,94,40.80798,-73.95544,1,150,2,184
25612580,214,40.70721,-73.93843,0,105,2,144
14819229,214,40.71332,-73.95591,1,75,4,47
231327254,92,40.72699,-73.99933,0,250,3,244
17413870,64,40.72103,-73.9804,0,295,3,140
32581689,190,40.63818,-74.01918,1,32,3,0
21154516,201,40.77608,-73.94665,0,180,2,57
36213174,214,40.70786,-73.95022,1,70,5,0
86534046,201,40.78228,-73.94715,0,130,1,0
3737055,206,40.84457,-73.94065,1,60,1,66
30223355,73,40.70706,-74.00991,1,3000,3,23
231352789,187,40.63448,-74.07837,1,85,2,305
79472397,95,40.75878,-73.99011,0,220,5,22
16026189,201,40.77581,-73.95072,1,120,2,66
14100888,159,40.66316,-73.95442,0,200,2,0
231370569,13,40.69007,-73.94326,1,40,7,93
213069141,214,40.7033,-73.93583,1,60,2,210
30770117,74,40.65114,-73.96333,0,160,3,0
6575362,64,40.72918,-73.98154,0,180,1,188
2279677,94,40.80709,-73.95363,1,99,2,43
22010249,28,40.69114,-73.91158,1,70,3,137
231456842,95,40.76111,-73.99461,0,139,2,10
900055,214,40.70917,-73.9658,0,125,3,0
28720717,64,40.72288,-73.98344,0,350,3,342
41511227,85,40.66744,-73.99254,0,99,2,0
17981316,37,40.71324,-73.99881,0,410,3,18
228231975,214,40.71733,-73.96145,0,450,1,334
35253342,7,40.63284,-74.02272,0,120,9,3
111091786,60,40.6499,-73.91499,1,60,3,189
38609581,158,40.67888,-73.97077,1,130,3,0
43930499,68,40.7455,-73.89103,1,75,1,256
231503052,175,40.6001,-73.94974,0,199,3,129
231515893,178,40.7274,-74.0026,0,183,2,294
231192888,13,40.69747,-73.94498,1,35,2,100
96379433,190,40.65924,-73.99685,2,22,1,0
274296,216,40.65554,-73.97932,0,104,3,43
16145840,61,40.79745,-73.93834,0,100,2,0
129124146,68,40.73399,-73.87351,0,150,3,107
42676520,94,40.8072,-73.94747,1,69,1,8
139479838,34,40.7505,-73.99608,0,205,4,44
1602948,35,40.71513,-73.99791,0,91,5,1
97843035,13,40.69209,-73.95868,0,300,3,364
53243644,13,40.69255,-73.93915,1,45,1,3
8525142,64,40.72391,-73.97698,0,520,3,80
19948445,214,40.71173,-73.96487,0,220,5,89
231648163,13,40.68054,-73.91775,1,80,2,365
9891348,112,40.74098,-73.98331,0,130,2,4
227353438,4,40.76412,-73.92055,1,70,2,0
88221919,214,40.70326,-73.9336,1,40,2,0
231663345,145,40.72316,-73.99577,1,399,3,246
41059169,214,40.71159,-73.96318,1,118,2,112
231667071,94,40.81734,-73.95428,1,100,7,365
28875304,28,40.68991,-73.91349,1,37,2,1
231675945,209,40.73236,-74.00213,0,370,3,155
231681941,208,40.83942,-73.87518,0,165,2,310
152386567,119,40.72173,-73.9918,1,125,1,165
231272145,13,40.68098,-73.92229,1,105,1,0
90818631,95,40.75943,-74.00018,1,99,3,5
222886357,189,40.73711,-73.91955,1,35,1,0
98522037,190,40.64929,-74.00422,0,100,2,0
49909186,35,40.71687,-73.99074,1,150,4,72
108810117,80,40.68941,-73.98098,0,175,3,9
231719679,60,40.63846,-73.92892,0,75,1,185
87833104,189,40.7426,-73.92318,0,85,4,12
184670155,201,40.77564,-73.94551,1,100,1,0
5715157,41,40.69303,-73.96196,0,200,1,285
48325116,28,40.69157,-73.91288,0,155,2,10
20862635,95,40.7685,-73.99128,0,400,4,0
94380772,59,40.76592,-73.87388,0,60,1,50
37986167,95,40.76558,-73.98787,0,135,3,141
3369352,54,40.77594,-73.90799,1,55,2,35
231831493,68,40.73162,-73.87584,0,200,1,0
230527676,28,40.69142,-73.92472,1,140,1,365
15942513,182,40.66617,-73.98862,1,90,2,91
229142922,13,40.67878,-73.94446,0,205,2,89
5909599,54,40.77776,-73.91455,0,200,3,11
74841734,95,40.76676,-73.98953,0,200,6,11
184641438,189,40.74132,-73.91931,1,65,2,341
231863607,61,40.80719,-73.94088,0,250,2,0
81534306,206,40.85257,-73.94161,0,160,2,0
30600933,94,40.79931,-73.95238,0,149,1,35
8822878,216,40.65329,-73.97987,0,250,2,84
229142922,13,40.68046,-73.94277,1,175,2,89
190389545,117,40.75376,-73.94101,1,55,3,3
231929970,13,40.68004,-73.94083,1,55,1,0
82735692,13,40.68858,-73.94534,0,100,2,273
3363749,214,40.70877,-73.94171,1,89,6,260
163035332,178,40.72267,-74.00334,0,649,2,281
3363749,214,40.70646,-73.94169,0,189,6,242
231959634,28,40.69488,-73.93115,1,55,1,28
34124858,28,40.69975,-73.93865,1,60,5,0
93317715,166,40.7067,-73.91458,1,65,4,0
28142165,94,40.82331,-73.95454,1,89,2,170
231971512,34,40.7463,-73.9911,1,68,1,0
28142165,94,40.82219,-73.95381,1,89,2,127
61586251,145,40.72199,-73.99534,0,165,1,12
2623620,92,40.72956,-73.9986,0,142,3,0
69446035,127,40.75094,-73.981,0,100,1,365
31247820,206,40.83845,-73.9412,1,75,1,0
60127679,13,40.68368,-73.92623,1,63,1,47
6675227,190,40.65035,-74.00974,1,75,2,16
13143585,28,40.69577,-73.92612,0,250,2,0
57090879,51,40.66527,-73.95729,1,60,1,0
23662073,159,40.66238,-73.95135,0,70,7,14
26992810,28,40.69832,-73.93544,0,100,3,12
118029044,20,40.61019,-73.97343,0,200,3,325
231468237,95,40.76102,-73.98874,0,399,5,118
201718939,91,40.73201,-73.95699,1,120,5,77
103630226,190,40.64663,-73.9987,1,120,7,362
90687626,13,40.67795,-73.92145,0,120,7,68
6367348,94,40.80242,-73.94562,2,60,1,7
31044879,189,40.73718,-73.9209,1,60,3,0
230527676,28,40.69233,-73.92636,1,100,7,365
60658041,201,40.77018,-73.95502,1,125,3,0
10803693,92,40.72836,-73.99953,1,90,7,88
146675319,78,40.85214,-73.90294,0,100,2,20
5576749,91,40.73752,-73.9535,1,75,2,0
110179329,7,40.6334,-74.0212,1,70,1,342
17494958,202,40.77391,-73.98874,0,200,3,0
191442758,94,40.81425,-73.94549,1,28,4,0
16285179,198,40.71302,-73.99405,1,85,1,42
150723893,127,40.75318,-73.98649,0,300,3,0
227413647,104,40.74888,-73.87708,1,50,2,16
228571016,94,40.82584,-73.95024,1,295,1,89
50364039,214,40.71477,-73.96122,0,130,2,261
3722715,13,40.69162,-73.95435,1,80,2,0
232169947,117,40.74779,-73.9382,1,60,2,0
19630705,117,40.75576,-73.93071,0,70,3,4
1488170,64,40.72435,-73.98715,0,225,5,90
231465803,34,40.74244,-74.00274,0,300,2,16
185265758,94,40.82269,-73.94969,0,247,2,263
123519201,103,40.86856,-73.92623,0,300,1,357
47746841,201,40.76521,-73.96337,1,99,3,44
85664849,51,40.67637,-73.91352,1,60,1,327
169959693,35,40.71744,-73.99559,0,189,2,35
227165735,202,40.77783,-73.98433,2,199,3,95
28191131,201,40.76451,-73.96249,0,890,3,0
12625165,13,40.6916,-73.95961,1,42,1,0
232283561,62,40.83026,-73.89102,0,200,1,80
23074465,28,40.70304,-73.91694,1,60,1,78
232191978,51,40.6776,-73.95447,0,350,3,283
2359328,13,40.69033,-73.94848,0,90,5,1
115064362,214,40.70627,-73.95484,0,85,2,237
232364825,34,40.75286,-73.99693,0,250,1,0
232374986,61,40.78591,-73.94234,1,70,1,0
202478509,95,40.76101,-73.99431,0,160,4,0
137302318,117,40.75606,-73.93234,0,93,1,181
95205457,28,40.69472,-73.92574,0,249,2,0
9420910,112,40.73885,-73.97938,1,150,1,157
229554591,189,40.73716,-73.91848,1,49,1,0
190389545,117,40.75408,-73.94098,1,48,2,0
723184,64,40.7279,-73.97797,2,65,2,0
229109330,13,40.68441,-73.94632,1,100,2,31
38609581,158,40.67782,-73.97076,1,120,2,0
8960308,60,40.64168,-73.95026,1,59,2,13
232419771,128,40.61708,-73.95559,0,120,1,126
231830871,94,40.81818,-73.95506,2,50,1,98
228608906,2,40.58796,-74.07205,1,65,1,362
26999875,209,40.72998,-74.00774,0,500,2,0
107362574,206,40.8331,-73.94007,1,110,3,89
6096884,178,40.71973,-74.00232,0,288,3,87
232509057,180,40.59164,-74.08197,1,55,1,363
29102073,74,40.65327,-73.96573,1,60,5,0
91015018,13,40.69038,-73.95953,1,112,1,84
165827975,13,40.69032,-73.92437,1,59,2,10
17968226,214,40.71881,-73.95369,0,175,2,24
72184742,74,40.65051,-73.95586,1,35,4,20
212729984,63,40.65905,-73.8976,0,150,1,89
632548,28,40.69738,-73.92432,1,61,2,307
229104353,4,40.77607,-73.92876,1,70,2,310
75509095,64,40.7297,-73.97995,1,169,3,14
222779801,64,40.73017,-73.98668,0,130,1,120
33839663,91,40.72663,-73.93819,1,70,7,63
2557889,28,40.70267,-73.92751,1,55,2,2
228900167,117,40.7505,-73.94381,0,200,1,148
15687009,64,40.72373,-73.97534,1,100,1,73
9786357,158,40.68187,-73.97075,0,1750,2,358
126625033,130,40.80556,-73.96503,1,50,5,0
95475481,91,40.72706,-73.95439,1,55,7,0
35855601,108,40.64029,-73.97265,1,35,1,97
8630543,94,40.80456,-73.95033,0,115,3,116
214869202,119,40.72181,-73.98946,0,250,1,10
9316328,13,40.68587,-73.95221,1,60,3,9
307241,86,40.73583,-73.98037,0,155,3,70
9730304,95,40.75982,-73.99066,0,205,4,1
39761389,28,40.69933,-73.92886,1,185,1,37
232599387,34,40.7411,-73.99669,1,200,4,365
22997536,34,40.73732,-73.99033,1,200,1,0
755603,214,40.70904,-73.94574,0,150,2,0
16431082,80,40.68674,-73.97618,0,144,3,92
65294078,95,40.76792,-73.98453,0,279,1,0
21152553,13,40.68655,-73.92112,0,125,2,57
2373009,95,40.76416,-73.98685,1,100,1,0
232618610,52,40.68392,-73.8693,0,195,4,136
89509928,127,40.74329,-73.98341,1,120,3,0
232283561,62,40.8296,-73.88971,1,125,1,80
176899233,108,40.63981,-73.97165,2,45,1,22
99511145,94,40.80696,-73.94931,1,89,6,0
172391931,13,40.69232,-73.9534,0,250,5,0
232648305,112,40.74061,-73.98063,0,450,1,89
182679740,64,40.72685,-73.9837,0,299,3,212
1390454,214,40.7208,-73.96022,0,150,7,249
1499484,162,40.67746,-74.01392,0,99,1,273
44477551,128,40.62532,-73.96286,0,250,3,101
65747874,51,40.67317,-73.94104,1,80,2,78
232749708,60,40.65546,-73.92031,0,300,2,352
36425865,28,40.69388,-73.92974,1,39,1,89
232767784,206,40.83414,-73.9438,1,70,3,39
232463854,6,40.7077,-74.01555,0,300,1,363
4783028,127,40.75334,-73.98719,0,250,2,0
9152003,119,40.72176,-73.99218,0,199,2,16
232778333,17,40.61355,-73.99648,1,25,5,175
232784693,127,40.75376,-73.96669,0,350,3,207
224204301,134,40.81331,-73.92765,1,60,1,333
66084717,60,40.65079,-73.92527,0,125,3,227
72602373,26,40.66313,-73.91653,1,81,1,36
23155661,201,40.77711,-73.95059,0,219,6,39
6586697,4,40.76904,-73.91002,1,75,1,0
81013659,201,40.76756,-73.95643,0,215,2,265
23901417,31,40.6805,-74.00091,0,100,7,0
36205885,166,40.70632,-73.91182,0,75,1,132
24117374,130,40.80206,-73.95949,1,150,3,364
167620568,23,40.5776,-73.96231,2,30,1,364
273174,197,40.71943,-74.00435,0,1000,1,38
24202039,214,40.71142,-73.94819,1,125,1,0
60281397,202,40.79721,-73.96875,1,99,2,49
2928701,64,40.72722,-73.98383,0,210,7,235
16354583,51,40.67325,-73.94666,1,30,5,0
43770857,34,40.74393,-74.00444,0,190,3,0
232860638,130,40.80998,-73.959,1,110,1,0
50241946,127,40.75017,-73.97241,1,250,2,1
218300937,41,40.68457,-73.96605,1,59,3,179
29523138,214,40.70792,-73.94087,1,48,1,0
146169974,28,40.70258,-73.92614,1,90,3,0
232959891,28,40.69547,-73.91941,1,60,1,220
81662935,13,40.68382,-73.91467,0,97,2,340
175714102,134,40.81185,-73.91625,0,100,1,173
232985707,216,40.6579,-73.98101,0,99,2,32
45317760,201,40.76939,-73.95436,2,35,1,22
224126362,13,40.68066,-73.93281,0,200,2,22
4318363,214,40.71462,-73.95278,0,180,3,24
233021124,95,40.76878,-73.98737,0,200,4,80
233025597,13,40.68092,-73.92045,0,195,2,301
29129194,13,40.68483,-73.94745,0,90,3,91
129124146,68,40.73457,-73.87211,2,65,2,365
9201921,64,40.72467,-73.98878,0,250,1,0
44886301,201,40.77016,-73.95293,1,120,3,0
233066892,190,40.65991,-73.99702,1,36,2,0
129022496,13,40.68093,-73.94922,1,20,10,17
1276028,94,40.82865,-73.95069,1,70,3,347
100698803,64,40.73071,-73.98858,0,478,3,148
233165925,60,40.63383,-73.94175,1,150,1,90
224533200,68,40.73429,-73.87237,0,400,2,34
45317760,201,40.77096,-73.95512,2,30,1,13
108207108,68,40.74272,-73.89013,1,200,1,177
40231738,151,40.67071,-73.9792,0,205,2,203
233189145,216,40.65224,-73.9762,1,85,1,168
231707114,95,40.76807,-73.98508,0,365,2,28
4318363,214,40.71315,-73.95411,1,65,2,26
31764367,13,40.69019,-73.9248,1,60,2,151
4564774,159,40.66069,-73.94732,0,120,2,20
1276028,94,40.82765,-73.95012,1,80,3,70
231352789,194,40.63489,-74.07967,1,69,2,280
129022496,13,40.67872,-73.94805,1,20,10,38
91845557,13,40.68788,-73.91935,1,75,1,0
1699871,28,40.68475,-73.90918,0,60,2,153
350088,214,40.72023,-73.9585,1,200,2,0
233315617,64,40.72722,-73.97698,1,115,2,33
91578701,74,40.64148,-73.95502,1,45,1,0
217950098,124,40.81712,-73.9209,1,100,1,150
50211500,74,40.65075,-73.96267,0,75,3,115
233333162,159,40.6583,-73.9514,1,40,2,79
1498228,28,40.68759,-73.90727,1,79,3,69
66813379,51,40.66644,-73.94665,0,130,2,96
6403404,28,40.69984,-73.92163,1,40,2,54
52593429,28,40.70293,-73.9265,1,45,2,40
44217272,131,40.84613,-73.91668,0,42,2,6
233364799,169,40.76314,-73.94864,0,100,1,0
10198498,7,40.63936,-74.03164,0,99,5,4
222886357,189,40.73756,-73.91802,1,33,1,0
7535013,28,40.70406,-73.92578,1,90,2,3
233382915,13,40.69567,-73.95133,0,150,2,34
52964447,159,40.66042,-73.96129,0,70,2,29
131782045,117,40.74946,-73.93854,1,60,5,0
141524395,122,40.63531,-74.15789,0,130,2,174
201752118,13,40.69719,-73.94315,1,50,7,0
233423542,4,40.76681,-73.9285,1,75,3,0
231959634,28,40.69463,-73.92942,1,45,1,25
233417287,117,40.74248,-73.95674,0,150,2,0
233434401,118,40.82306,-73.90821,0,75,1,359
81764323,112,40.74384,-73.97852,1,110,2,175
20771576,61,40.79158,-73.95168,0,100,4,0
233485864,142,40.56662,-74.10444,1,40,1,307
6631815,51,40.67105,-73.95451,1,60,2,189
2685943,94,40.8249,-73.94585,1,60,1,67
106825862,95,40.75953,-73.99019,1,308,3,37
646563,41,40.68182,-73.96013,0,187,1,0
47931146,166,40.70393,-73.90851,1,39,6,0
26216172,94,40.81577,-73.94711,1,60,2,0
105584927,91,40.72173,-73.94664,0,75,2,0
33189255,61,40.80467,-73.9405,1,45,2,341
67345821,60,40.64445,-73.94943,0,33,1,19
646563,41,40.68162,-73.96083,1,75,1,0
232622663,13,40.68429,-73.94841,1,39,2,0
1717520,64,40.72405,-73.9845,0,187,3,0
5666720,51,40.67185,-73.94524,1,100,3,220
202587815,61,40.79132,-73.95083,1,85,2,224
4281300,214,40.71602,-73.94189,1,119,1,0
233559664,94,40.82294,-73.94453,0,150,3,7
46412380,35,40.71685,-73.99074,1,72,1,15
178213591,73,40.70777,-74.00676,0,125,10,270
203981093,28,40.68712,-73.91536,0,100,2,17
76901881,202,40.78501,-73.97579,0,100,1,0
40822420,61,40.78981,-73.942,0,160,5,205
9270510,74,40.64689,-73.95862,1,45,1,34
127965755,209,40.73251,-74.00191,1,90,6,76
232622663,13,40.68412,-73.9501,1,39,2,0
233660209,128,40.62568,-73.94708,1,60,2,0
228224011,214,40.71359,-73.95574,0,251,1,340
233422217,94,40.82575,-73.95177,1,92,2,346
23069554,201,40.76765,-73.95892,0,115,3,19
230465121,60,40.65615,-73.91619,0,130,1,189
2235105,13,40.68443,-73.93456,0,209,3,0
22507236,28,40.69881,-73.93129,1,55,10,0
164228532,64,40.73136,-73.98659,1,68,4,2
34556469,89,40.60663,-73.97638,1,50,1,0
233834659,4,40.76976,-73.92627,1,50,2,24
806774,214,40.70823,-73.96685,2,125,1,156
2965005,214,40.71399,-73.93798,1,110,3,98
232996930,151,40.66975,-73.98475,1,30,2,0
233521077,64,40.72657,-73.98135,1,89,2,1
233315839,214,40.72085,-73.96116,1,105,1,0
233423542,4,40.76622,-73.92897,1,60,4,0
233924381,166,40.70698,-73.91599,0,175,6,365
107589614,214,40.7131,-73.96004,1,70,3,188
115506821,35,40.71367,-73.99313,0,175,2,0
229494802,34,40.74891,-73.99573,0,299,2,274
57357614,202,40.77447,-73.98853,0,300,2,0
233755743,68,40.73504,-73.87407,1,80,2,125
68740200,52,40.67646,-73.90579,1,34,4,58
219104513,60,40.65854,-73.93913,1,53,2,191
47023469,202,40.79595,-73.97251,1,110,1,6
234006406,95,40.75975,-73.99533,1,150,1,88
6965682,28,40.70162,-73.93607,0,180,5,0
61295963,202,40.78331,-73.97687,0,300,2,188
23308549,214,40.71388,-73.95744,1,75,2,0
231824284,61,40.79618,-73.94142,0,450,1,312
39179346,127,40.75414,-73.96595,0,110,1,238
80054574,206,40.85547,-73.92912,1,33,3,0
230061564,64,40.72846,-73.98457,0,399,1,332
234111066,119,40.72296,-73.99259,1,90,1,0
1694324,91,40.72392,-73.948,0,175,4,0
216437098,13,40.68341,-73.92154,0,140,2,281
17126336,214,40.71998,-73.96283,0,190,6,59
129034868,64,40.72943,-73.98443,0,111,4,37
3147732,214,40.72011,-73.94487,1,45,1,0
10770318,201,40.77959,-73.94685,1,65,1,19
234143954,94,40.82915,-73.94453,1,50,1,29
17262002,91,40.73536,-73.9581,1,70,1,0
67123961,94,40.82057,-73.95511,1,55,2,0
213379221,61,40.79628,-73.94126,1,90,2,168
231691559,214,40.71335,-73.93546,0,500,1,365
234178917,189,40.746,-73.91393,0,160,2,310
52728780,127,40.75341,-73.97116,0,200,7,0
4657612,119,40.71727,-73.98634,0,120,1,36
12965214,64,40.7297,-73.97959,1,99,2,0
22552061,28,40.6942,-73.92598,1,80,1,168
3951033,94,40.83032,-73.9421,0,120,5,84
234211879,13,40.68304,-73.92175,0,140,2,284
51812548,201,40.78047,-73.95152,0,110,1,5
1180631,28,40.70426,-73.92111,0,200,4,66
232283561,62,40.83025,-73.89134,1,70,1,81
234230740,191,40.75638,-73.98834,0,260,5,0
535343,94,40.8014,-73.9578,1,60,2,1
99683151,34,40.74285,-74.00196,0,190,3,293
12618858,13,40.68313,-73.92833,1,70,1,111
222476614,112,40.74535,-73.97898,2,39,2,348
20517979,201,40.76643,-73.96181,0,115,1,5
234297980,201,40.77441,-73.95571,0,200,2,0
2108671,13,40.68904,-73.93643,0,70,4,0
59470806,28,40.69451,-73.92213,0,135,4,26
234115186,34,40.74412,-73.99684,0,275,2,0
9783911,13,40.68661,-73.91982,1,200,2,0
234338317,214,40.71105,-73.94563,1,80,1,86
234338206,95,40.76499,-73.99267,1,140,1,0
33655,45,40.68343,-74.00371,0,1080,1,167
234357462,209,40.73245,-74.00355,0,225,2,280
10196479,214,40.71285,-73.95558,1,45,3,0
198214941,28,40.69085,-73.90937,1,150,1,269
